	DATE	WEEKDAY	MONTH	SEASON	MATCHDAY_x	HOME_TEAM	PLACE_HOME_TEAM	AWAY_TEAM	PLACE_AWAY_TEAM	WIN_PERC_HOME	REMIS_PERC	WIN_PERC_AWAY	HOME_GOALS	AWAY_GOALS	RESULT	REFEREE	WEATHER_STATION	MIN_TEMP_C	MAX_TEMP_C	SNOW_HEIGHT_cm	RAIN_l/m2	SUNSHINE_DURATION_h	MATCHDAY_y
210	1964-04-11	5	4	1963	27	Saarbrücken	16	Hertha BSC	14				3.0	0.0	HOME_WIN	Günter Sparing							
211	1964-04-11	5	4	1963	27	Bor. Dortmund	5	Meidericher SV	2				0.0	0.0	DRAW	Edgar Deuschel							
212	1964-04-11	5	4	1963	27	1.FC Köln	1	1.FC Nürnberg	9				5.0	0.0	HOME_WIN	Willi Gusenburger							
213	1964-04-11	5	4	1963	27	1860 München	7	E. Frankfurt	3				1.0	1.0	DRAW	Kurt Handwerker							
214	1964-04-11	5	4	1963	27	FC Schalke 04	8	Pr. Münster	15				1.0	2.0	AWAY_WIN	Rudibert Jacobi							
215	1964-04-11	5	4	1963	27	VfB Stuttgart	4	Hamburger SV	6				2.0	2.0	DRAW	Johannes Malka							
216	1964-04-18	5	4	1963	28	1.FC Köln	1	Bor. Dortmund	5				5.0	2.0	HOME_WIN	Kurt Tschenscher							
217	1964-04-18	5	4	1963	28	Meidericher SV	2	1.FC Nürnberg	10				0.0	0.0	DRAW	Gerhard Schulenburg							
218	1964-04-18	5	4	1963	28	Pr. Münster	14	E. Frankfurt	3				1.0	3.0	AWAY_WIN	Alfred Ott							
219	1964-04-18	5	4	1963	28	E. Braunschweig	12	VfB Stuttgart	4				2.0	0.0	HOME_WIN	Edgar Deuschel							
220	1964-04-18	5	4	1963	28	Hamburger SV	6	1.FC K'lautern	11				7.0	3.0	HOME_WIN	Berthold Schmidt							
221	1964-04-18	5	4	1963	28	1860 München	7	FC Schalke 04	8				7.0	1.0	HOME_WIN	Walter Zimmermann							
222	1964-04-18	5	4	1963	28	Saarbrücken	16	Werder Bremen	9				3.0	2.0	HOME_WIN	Heinz Fischer							
223	1964-04-18	5	4	1963	28	Karlsruher SC	13	Hertha BSC	15				1.0	1.0	DRAW	Günther Baumgärtl							
224	1964-04-25	5	4	1963	29	1.FC K'lautern	12	1.FC Köln	1				3.0	3.0	DRAW	Rudibert Jacobi							
225	1964-04-25	5	4	1963	29	VfB Stuttgart	4	Meidericher SV	3				1.0	2.0	AWAY_WIN	Alfred Ott							
226	1964-04-25	5	4	1963	29	E. Frankfurt	2	Saarbrücken	16				3.0	1.0	HOME_WIN	Hans-Joachim Weyland							
227	1964-04-25	5	4	1963	29	Hertha BSC	14	1860 München	7				3.0	1.0	HOME_WIN	Werner Spiewak							
228	1964-04-25	5	4	1963	29	FC Schalke 04	8	Karlsruher SC	13				2.0	1.0	HOME_WIN	Max Spinnler							
229	1964-04-25	5	4	1963	29	1.FC Nürnberg	10	E. Braunschweig	11				1.0	0.0	HOME_WIN	Fritz Schörnich							
230	1964-04-25	5	4	1963	29	Werder Bremen	9	Pr. Münster	15				4.0	2.0	HOME_WIN	Kurt Handwerker							
231	1964-05-05	1	5	1963	29	Bor. Dortmund	5	Hamburger SV	6				5.0	2.0	HOME_WIN	Heinz Fischer							
232	1964-05-09	5	5	1963	30	1.FC Köln	1	VfB Stuttgart	5				2.0	1.0	HOME_WIN	Walter Zimmermann							
233	1964-05-09	5	5	1963	30	Meidericher SV	3	1.FC K'lautern	12				3.0	0.0	HOME_WIN	Karl Riegg							
234	1964-05-09	5	5	1963	30	Karlsruher SC	13	E. Frankfurt	2				1.0	2.0	AWAY_WIN	Karl Niemeyer							
235	1964-05-09	5	5	1963	30	E. Braunschweig	11	Bor. Dortmund	4				2.0	0.0	HOME_WIN	Helmut Fritz							
236	1964-05-09	5	5	1963	30	Hamburger SV	6	1.FC Nürnberg	10				2.0	2.0	DRAW	Alois Wieser							
237	1964-05-09	5	5	1963	30	1860 München	7	Werder Bremen	9				3.0	2.0	HOME_WIN	Karl-Heinz Fork							
238	1964-05-09	5	5	1963	30	Saarbrücken	16	FC Schalke 04	8				1.0	1.0	DRAW	Alfons Betz							
239	1964-05-09	5	5	1963	30	Pr. Münster	15	Hertha BSC	14				4.0	2.0	HOME_WIN	Günter Sparing							
240	1964-08-22	5	8	1964	1	1.FC K'lautern	13	Werder Bremen	1				2.0	1.0	HOME_WIN	Franz Heumann							
241	1964-08-22	5	8	1964	1	1.FC Köln	2	Hertha BSC	14				2.0	3.0	AWAY_WIN	Walter Zimmermann							
242	1964-08-22	5	8	1964	1	Bor. Dortmund	3	Hannover 96	5				0.0	2.0	AWAY_WIN	Kurt Handwerker							
243	1964-08-22	5	8	1964	1	E. Braunschweig	9	1860 München	4				1.0	1.0	DRAW	Edgar Deuschel							
244	1964-08-22	5	8	1964	1	1.FC Nürnberg	6	B. Neunkirchen	10				2.0	0.0	HOME_WIN	Ewald Regely							
245	1964-08-22	5	8	1964	1	Karlsruher SC	15	Meidericher SV	7				2.0	1.0	HOME_WIN	Oswald Fritz							
246	1964-08-22	5	8	1964	1	E. Frankfurt	8	FC Schalke 04	16				2.0	2.0	DRAW	Erwin Sturm							
247	1964-08-22	5	8	1964	1	Hamburger SV	11	VfB Stuttgart	12				2.0	2.0	DRAW	Willi Thier							
248	1964-08-29	5	8	1964	2	Werder Bremen	14	E. Braunschweig	10				5.0	1.0	HOME_WIN	Hans-Joachim Weyland							
249	1964-08-29	5	8	1964	2	Hannover 96	2	1.FC Köln	12				2.0	0.0	HOME_WIN	Günter Sparing							
250	1964-08-29	5	8	1964	2	B. Neunkirchen	16	Bor. Dortmund	15				1.0	2.0	AWAY_WIN	Karl Riegg							
251	1964-08-29	5	8	1964	2	1860 München	11	E. Frankfurt	6				0.0	1.0	AWAY_WIN	Rudolf Kreitlein							
252	1964-08-29	5	8	1964	2	VfB Stuttgart	9	1.FC Nürnberg	1				3.0	1.0	HOME_WIN	Rudibert Jacobi							
253	1964-08-29	5	8	1964	2	Meidericher SV	13	1.FC K'lautern	4				3.0	1.0	HOME_WIN	Werner Spiewak							
254	1964-08-29	5	8	1964	2	Hertha BSC	3	Hamburger SV	8				0.0	0.0	DRAW	Alois Wieser							
255	1964-08-29	5	8	1964	2	FC Schalke 04	7	Karlsruher SC	5				1.0	1.0	DRAW	Walter Zimmermann							
256	1964-09-05	5	9	1964	3	E. Frankfurt	3	Werder Bremen	6				0.0	2.0	AWAY_WIN	Alfred Ott							
257	1964-09-05	5	9	1964	3	1.FC Köln	15	B. Neunkirchen	16				4.0	3.0	HOME_WIN	Kurt Tschenscher							
258	1964-09-05	5	9	1964	3	Bor. Dortmund	12	VfB Stuttgart	2				1.0	0.0	HOME_WIN	Werner Spiewak							
259	1964-09-05	5	9	1964	3	Karlsruher SC	5	1860 München	13				1.0	5.0	AWAY_WIN	Willi Gusenburger							
260	1964-09-05	5	9	1964	3	Hamburger SV	10	Hannover 96	1				3.0	0.0	HOME_WIN	Berthold Schmidt							
261	1964-09-05	5	9	1964	3	1.FC Nürnberg	8	Hertha BSC	4				2.0	0.0	HOME_WIN	Horst Mathieu							
262	1964-09-05	5	9	1964	3	E. Braunschweig	14	Meidericher SV	7				0.0	1.0	AWAY_WIN	Werner Treichel							
263	1964-09-05	5	9	1964	3	1.FC K'lautern	11	FC Schalke 04	9				3.0	0.0	HOME_WIN	Rolf Seekamp							
264	1964-09-12	5	9	1964	4	Werder Bremen	1	Karlsruher SC	12				1.0	0.0	HOME_WIN	Josef Hoffmann							
265	1964-09-12	5	9	1964	4	VfB Stuttgart	9	1.FC Köln	13				3.0	3.0	DRAW	Erwin Sturm							
266	1964-09-12	5	9	1964	4	Hertha BSC	11	Bor. Dortmund	7				0.0	0.0	DRAW	Klaus Ohmsen							
267	1964-09-12	5	9	1964	4	1860 München	8	1.FC K'lautern	3				2.0	2.0	DRAW	Walter Zimmermann							
268	1964-09-12	5	9	1964	4	Hannover 96	6	1.FC Nürnberg	4				2.0	2.0	DRAW	Günther Baumgärtl							
269	1964-09-12	5	9	1964	4	Meidericher SV	5	E. Frankfurt	10				1.0	3.0	AWAY_WIN	Edgar Deuschel							
270	1964-09-12	5	9	1964	4	FC Schalke 04	14	E. Braunschweig	15				0.0	3.0	AWAY_WIN	Heinz Fischer							
271	1964-09-12	5	9	1964	4	B. Neunkirchen	16	Hamburger SV	2				3.0	1.0	HOME_WIN	Kurt Handwerker							
272	1964-09-19	5	9	1964	5	1.FC Köln	12	Werder Bremen	1				4.0	2.0	HOME_WIN	Horst Mathieu							
273	1964-09-19	5	9	1964	5	Bor. Dortmund	6	1860 München	7				1.0	1.0	DRAW	Herbert Lutz							
274	1964-09-19	5	9	1964	5	1.FC K'lautern	2	Hannover 96	5				1.0	0.0	HOME_WIN	Hans-Joachim Weyland							
275	1964-09-19	5	9	1964	5	1.FC Nürnberg	3	FC Schalke 04	16				3.0	2.0	HOME_WIN	Werner Spiewak							
276	1964-09-19	5	9	1964	5	Hamburger SV	9	Meidericher SV	10				3.0	0.0	HOME_WIN	Ewald Regely							
277	1964-09-19	5	9	1964	5	E. Frankfurt	4	Karlsruher SC	14				0.0	7.0	AWAY_WIN	Alfons Betz							
278	1964-09-19	5	9	1964	5	E. Braunschweig	13	B. Neunkirchen	15				1.0	0.0	HOME_WIN	Johannes Malka							
279	1964-09-19	5	9	1964	5	VfB Stuttgart	8	Hertha BSC	11				1.0	1.0	DRAW	Willi Gusenburger							
280	1964-09-26	5	9	1964	6	Werder Bremen	3	Hamburger SV	4				0.0	0.0	DRAW	Walter Zimmermann							
281	1964-09-26	5	9	1964	6	Meidericher SV	14	1.FC Köln	9				0.0	3.0	AWAY_WIN	Rudolf Kreitlein							
282	1964-09-26	5	9	1964	6	FC Schalke 04	16	Bor. Dortmund	5				2.0	6.0	AWAY_WIN	Karl Niemeyer							
283	1964-09-26	5	9	1964	6	1860 München	7	1.FC Nürnberg	1				2.0	0.0	HOME_WIN	Kurt Tschenscher							
284	1964-09-26	5	9	1964	6	Hannover 96	10	E. Braunschweig	11				2.0	2.0	DRAW	Helmut Fritz							
285	1964-09-26	5	9	1964	6	Hertha BSC	12	E. Frankfurt	13				1.0	3.0	AWAY_WIN	Rolf Seekamp							
286	1964-09-26	5	9	1964	6	B. Neunkirchen	15	1.FC K'lautern	2				0.0	3.0	AWAY_WIN	Alfred Ott							
287	1964-09-26	5	9	1964	6	Karlsruher SC	6	VfB Stuttgart	8				0.0	0.0	DRAW	Karl Riegg							
288	1964-10-10	5	10	1964	7	Hannover 96	11	Werder Bremen	4				1.0	2.0	AWAY_WIN	Rudibert Jacobi							
289	1964-10-10	5	10	1964	7	1.FC Köln	6	E. Braunschweig	12				5.0	1.0	HOME_WIN	Fritz Seiler							
290	1964-10-10	5	10	1964	7	Bor. Dortmund	2	1.FC K'lautern	1				3.0	2.0	HOME_WIN	Gerhard Schulenburg							
291	1964-10-10	5	10	1964	7	Hertha BSC	13	1860 München	3				2.0	1.0	HOME_WIN	Ewald Epping							
292	1964-10-10	5	10	1964	7	1.FC Nürnberg	7	Karlsruher SC	9				4.0	1.0	HOME_WIN	Helmut Fritz							
293	1964-10-10	5	10	1964	7	B. Neunkirchen	15	Meidericher SV	14				4.0	2.0	HOME_WIN	Erwin Sturm							
294	1964-10-10	5	10	1964	7	Hamburger SV	5	E. Frankfurt	8				2.0	1.0	HOME_WIN	Günther Baumgärtl							
295	1964-10-10	5	10	1964	7	VfB Stuttgart	10	FC Schalke 04	16				2.0	1.0	HOME_WIN	Horst Mathieu							
296	1964-10-17	5	10	1964	8	Werder Bremen	4	B. Neunkirchen	14				2.0	0.0	HOME_WIN	Werner Treichel							
297	1964-10-17	5	10	1964	8	E. Frankfurt	10	1.FC Köln	2				1.0	4.0	AWAY_WIN	Gerhard Schulenburg							
298	1964-10-17	5	10	1964	8	E. Braunschweig	13	Bor. Dortmund	1				0.0	1.0	AWAY_WIN	Günter Sparing							
299	1964-10-17	5	10	1964	8	1860 München	8	Hannover 96	12				4.0	0.0	HOME_WIN	Edgar Deuschel							
300	1964-10-17	5	10	1964	8	1.FC K'lautern	3	1.FC Nürnberg	6				3.0	2.0	HOME_WIN	Johannes Malka							
301	1964-10-17	5	10	1964	8	Meidericher SV	15	VfB Stuttgart	7				3.0	3.0	DRAW	Alfred Ott							
302	1964-10-17	5	10	1964	8	Karlsruher SC	11	Hamburger SV	5				2.0	2.0	DRAW	Hans Radermacher							
303	1964-10-17	5	10	1964	8	FC Schalke 04	16	Hertha BSC	9				3.0	0.0	HOME_WIN	Rudolf Kreitlein							
304	1964-10-24	5	10	1964	9	VfB Stuttgart	8	Werder Bremen	3				1.0	1.0	DRAW	Günther Baumgärtl							
305	1964-10-24	5	10	1964	9	1.FC Köln	2	Karlsruher SC	9				4.0	1.0	HOME_WIN	Werner Spiewak							
306	1964-10-24	5	10	1964	9	Bor. Dortmund	1	E. Frankfurt	11				1.0	3.0	AWAY_WIN	Helmut Fritz							
307	1964-10-24	5	10	1964	9	B. Neunkirchen	15	1860 München	6				3.0	0.0	HOME_WIN	Alois Wieser							
308	1964-10-24	5	10	1964	9	Hannover 96	12	FC Schalke 04	16				1.0	0.0	HOME_WIN	Kurt Tschenscher							
309	1964-10-24	5	10	1964	9	1.FC Nürnberg	7	E. Braunschweig	13				3.0	2.0	HOME_WIN	Alfred Ott							
310	1964-10-24	5	10	1964	9	Hertha BSC	10	Meidericher SV	14				2.0	2.0	DRAW	Günter Sparing							
311	1964-10-24	5	10	1964	9	Hamburger SV	5	1.FC K'lautern	4				3.0	2.0	HOME_WIN	Erich Reil							
312	1964-11-07	5	11	1964	10	Werder Bremen	2	Hertha BSC	11				5.0	1.0	HOME_WIN	Gerd Hennig							
313	1964-11-07	5	11	1964	10	1.FC K'lautern	5	1.FC Köln	1				2.0	2.0	DRAW	Rudibert Jacobi							
314	1964-11-07	5	11	1964	10	Karlsruher SC	12	Bor. Dortmund	4				2.0	0.0	HOME_WIN	Horst Mathieu							
315	1964-11-07	5	11	1964	10	1860 München	8	VfB Stuttgart	7				1.0	0.0	HOME_WIN	Kurt Handwerker							
316	1964-11-07	5	11	1964	10	Meidericher SV	15	Hannover 96	10				1.0	0.0	HOME_WIN	Ewald Regely							
317	1964-11-07	5	11	1964	10	E. Frankfurt	9	1.FC Nürnberg	6				1.0	1.0	DRAW	Heinz Siebert							
318	1964-11-07	5	11	1964	10	E. Braunschweig	14	Hamburger SV	3				2.0	0.0	HOME_WIN	Kurt Tschenscher							
319	1964-11-07	5	11	1964	10	FC Schalke 04	16	B. Neunkirchen	13				1.0	1.0	DRAW	Gerhard Schulenburg							
320	1964-11-14	5	11	1964	11	Werder Bremen	2	FC Schalke 04	16				2.0	2.0	DRAW	Edgar Deuschel							
321	1964-11-14	5	11	1964	11	1.FC Köln	1	1860 München	7				1.0	1.0	DRAW	Alfred Ott							
322	1964-11-14	5	11	1964	11	Bor. Dortmund	6	Meidericher SV	13				0.0	0.0	DRAW	Rolf Seekamp							
323	1964-11-14	5	11	1964	11	Hannover 96	12	E. Frankfurt	9				3.0	2.0	HOME_WIN	Johannes Malka							
324	1964-11-14	5	11	1964	11	1.FC Nürnberg	4	Hamburger SV	5				2.0	3.0	AWAY_WIN	Werner Treichel							
325	1964-11-14	5	11	1964	11	VfB Stuttgart	8	E. Braunschweig	11				3.0	1.0	HOME_WIN	Karl Niemeyer							
326	1964-11-14	5	11	1964	11	B. Neunkirchen	15	Karlsruher SC	10				1.0	0.0	HOME_WIN	Willi Thier							
327	1964-11-14	5	11	1964	11	Hertha BSC	14	1.FC K'lautern	3				5.0	3.0	HOME_WIN	Heinz Fischer							
328	1964-11-21	5	11	1964	12	1860 München	5	Werder Bremen	2				3.0	1.0	HOME_WIN	Helmut Fritz							
329	1964-11-21	5	11	1964	12	FC Schalke 04	16	1.FC Köln	1				2.0	3.0	AWAY_WIN	Kurt Handwerker							
330	1964-11-21	5	11	1964	12	Hamburger SV	3	Bor. Dortmund	4				1.0	4.0	AWAY_WIN	Rudolf Kreitlein							
331	1964-11-21	5	11	1964	12	Karlsruher SC	12	Hannover 96	9				2.0	3.0	AWAY_WIN	Günther Baumgärtl							
332	1964-11-21	5	11	1964	12	Meidericher SV	14	1.FC Nürnberg	7				2.0	0.0	HOME_WIN	Gerhard Schulenburg							
333	1964-11-21	5	11	1964	12	E. Frankfurt	10	B. Neunkirchen	13				1.0	0.0	HOME_WIN	Herbert Lutz							
334	1964-11-21	5	11	1964	12	E. Braunschweig	15	Hertha BSC	11				1.0	1.0	DRAW	Horst Mathieu							
335	1964-11-21	5	11	1964	12	1.FC K'lautern	6	VfB Stuttgart	8				2.0	1.0	HOME_WIN	Ewald Epping							
336	1964-11-28	5	11	1964	13	Werder Bremen	2	Meidericher SV	11				1.0	0.0	HOME_WIN	Fritz Seiler							
337	1964-11-28	5	11	1964	13	1.FC Köln	1	Hamburger SV	6				3.0	0.0	HOME_WIN	Günter Sparing							
338	1964-11-28	5	11	1964	13	1.FC Nürnberg	8	Bor. Dortmund	3				1.0	0.0	HOME_WIN	Werner Spiewak							
339	1964-11-28	5	11	1964	13	FC Schalke 04	16	1860 München	4				2.0	2.0	DRAW	Erwin Sturm							
340	1964-11-28	5	11	1964	13	B. Neunkirchen	14	Hannover 96	9				2.0	1.0	HOME_WIN	Alfons Betz							
341	1964-11-28	5	11	1964	13	VfB Stuttgart	7	E. Frankfurt	10				1.0	2.0	AWAY_WIN	Berthold Schmidt							
342	1964-11-28	5	11	1964	13	E. Braunschweig	15	1.FC K'lautern	5				2.0	0.0	HOME_WIN	Josef Hoffmann							
343	1964-11-28	5	11	1964	13	Hertha BSC	12	Karlsruher SC	13				2.0	1.0	HOME_WIN	Helmut Fritz							
344	1964-12-05	5	12	1964	14	Bor. Dortmund	4	Werder Bremen	2				1.0	2.0	AWAY_WIN	Heinz Siebert							
345	1964-12-05	5	12	1964	14	1.FC Nürnberg	6	1.FC Köln	1				3.0	0.0	HOME_WIN	Edgar Deuschel							
346	1964-12-05	5	12	1964	14	Hamburger SV	7	1860 München	3				3.0	2.0	HOME_WIN	Willi Gusenburger							
347	1964-12-05	5	12	1964	14	Hannover 96	11	VfB Stuttgart	10				2.0	1.0	HOME_WIN	Helmut Fritz							
348	1964-12-05	5	12	1964	14	E. Frankfurt	8	E. Braunschweig	13				2.0	2.0	DRAW	Alois Wieser							
349	1964-12-05	5	12	1964	14	B. Neunkirchen	12	Hertha BSC	9				2.0	2.0	DRAW	Rudolf Kreitlein							
350	1964-12-05	5	12	1964	14	Meidericher SV	14	FC Schalke 04	16				2.0	1.0	HOME_WIN	Werner Spiewak							
351	1964-12-05	5	12	1964	14	Karlsruher SC	15	1.FC K'lautern	5				6.0	1.0	HOME_WIN	Gerhard Schulenburg							
352	1964-12-12	5	12	1964	15	Hertha BSC	10	Hannover 96	9				1.0	1.0	DRAW	Günter Sparing							
353	1964-12-12	5	12	1964	15	1.FC Köln	1	Bor. Dortmund	6				3.0	3.0	DRAW	Hans-Joachim Weyland							
354	1964-12-12	5	12	1964	15	1860 München	5	Meidericher SV	11				2.0	1.0	HOME_WIN	Klaus Ohmsen							
355	1964-12-12	5	12	1964	15	1.FC K'lautern	8	E. Frankfurt	7				0.0	1.0	AWAY_WIN	Gerd Hennig							
356	1964-12-12	5	12	1964	15	VfB Stuttgart	12	B. Neunkirchen	13				3.0	2.0	HOME_WIN	Günther Baumgärtl							
357	1964-12-12	5	12	1964	15	FC Schalke 04	16	Hamburger SV	4				3.0	1.0	HOME_WIN	Rudibert Jacobi							
358	1964-12-12	5	12	1964	15	Werder Bremen	2	1.FC Nürnberg	3				1.0	1.0	DRAW	Karl Niemeyer							
359	1964-12-12	5	12	1964	15	E. Braunschweig	14	Karlsruher SC	15				3.0	0.0	HOME_WIN	Johannes Malka							
360	1964-12-19	5	12	1964	16	Hertha BSC	9	1.FC Köln	1				1.0	3.0	AWAY_WIN	Kurt Tschenscher							
361	1964-12-19	5	12	1964	16	Hannover 96	8	Bor. Dortmund	6				2.0	0.0	HOME_WIN	Rudibert Jacobi							
362	1964-12-19	5	12	1964	16	1860 München	3	E. Braunschweig	11				2.0	0.0	HOME_WIN	Edgar Deuschel							
363	1964-12-19	5	12	1964	16	B. Neunkirchen	14	1.FC Nürnberg	4				1.0	1.0	DRAW	Berthold Schmidt							
364	1964-12-19	5	12	1964	16	Meidericher SV	13	Karlsruher SC	15				1.0	1.0	DRAW	Erwin Sturm							
365	1964-12-19	5	12	1964	16	FC Schalke 04	16	E. Frankfurt	5				1.0	1.0	DRAW	Gerhard Schulenburg							
366	1964-12-19	5	12	1964	16	Werder Bremen	2	1.FC K'lautern	12				1.0	1.0	DRAW	Willi Thier							
367	1964-12-19	5	12	1964	16	VfB Stuttgart	10	Hamburger SV	7				2.0	4.0	AWAY_WIN	Horst Mathieu							
368	1964-12-31	3	12	1964	17	1.FC Nürnberg	4	VfB Stuttgart	11				1.0	1.0	DRAW	Günter Sparing							
369	1965-01-02	5	1	1964	17	E. Braunschweig	12	Werder Bremen	2				1.0	1.0	DRAW	Günther Baumgärtl							
370	1965-01-02	5	1	1964	17	1.FC Köln	1	Hannover 96	7				0.0	1.0	AWAY_WIN	Alfons Betz							
371	1965-01-02	5	1	1964	17	Bor. Dortmund	8	B. Neunkirchen	14				5.0	1.0	HOME_WIN	Erwin Sturm							
372	1965-01-02	5	1	1964	17	E. Frankfurt	6	1860 München	3				4.0	1.0	HOME_WIN	Rudibert Jacobi							
373	1965-01-02	5	1	1964	17	1.FC K'lautern	9	Meidericher SV	13				2.0	0.0	HOME_WIN	Karl Riegg							
374	1965-01-02	5	1	1964	17	Hamburger SV	5	Hertha BSC	10				4.0	1.0	HOME_WIN	Alfred Ott							
375	1965-01-02	5	1	1964	17	Karlsruher SC	15	FC Schalke 04	16				2.0	2.0	DRAW	Ewald Regely							
376	1965-01-09	5	1	1964	18	Hertha BSC	12	1.FC Nürnberg	6				1.0	2.0	AWAY_WIN	Herbert Lutz							
377	1965-01-09	5	1	1964	18	B. Neunkirchen	15	1.FC Köln	1				1.0	1.0	DRAW	Franz Heumann							
378	1965-01-09	5	1	1964	18	Hannover 96	7	Hamburger SV	3				1.0	2.0	AWAY_WIN	Otto Tremel							
379	1965-01-09	5	1	1964	18	Werder Bremen	2	E. Frankfurt	4				2.0	2.0	DRAW	Edgar Deuschel							
380	1965-01-09	5	1	1964	18	VfB Stuttgart	10	Bor. Dortmund	8				3.0	2.0	HOME_WIN	Gerhard Schulenburg							
381	1965-01-09	5	1	1964	18	Meidericher SV	13	E. Braunschweig	11				2.0	0.0	HOME_WIN	Kurt Handwerker							
382	1965-01-09	5	1	1964	18	FC Schalke 04	16	1.FC K'lautern	9				1.0	0.0	HOME_WIN	Rudolf Kreitlein							
383	1965-02-27	5	2	1964	18	1860 München	5	Karlsruher SC	14				9.0	0.0	HOME_WIN	Rolf Seekamp							
384	1965-01-23	5	1	1964	19	Karlsruher SC	16	Werder Bremen	2				0.0	2.0	AWAY_WIN	Otto Tremel							
385	1965-01-23	5	1	1964	19	1.FC Köln	1	VfB Stuttgart	9				2.0	1.0	HOME_WIN	Willi Gusenburger							
386	1965-01-23	5	1	1964	19	Bor. Dortmund	8	Hertha BSC	13				6.0	3.0	HOME_WIN	Erich Reil							
387	1965-01-23	5	1	1964	19	1.FC K'lautern	10	1860 München	4				1.0	2.0	AWAY_WIN	Hans Radermacher							
388	1965-01-23	5	1	1964	19	1.FC Nürnberg	5	Hannover 96	7				1.0	0.0	HOME_WIN	Alfred Ott							
389	1965-01-23	5	1	1964	19	E. Frankfurt	6	Meidericher SV	11				2.0	3.0	AWAY_WIN	Werner Treichel							
390	1965-01-23	5	1	1964	19	E. Braunschweig	12	FC Schalke 04	15				1.0	2.0	AWAY_WIN	Helmut Fritz							
391	1965-01-23	5	1	1964	19	Hamburger SV	3	B. Neunkirchen	14				1.0	2.0	AWAY_WIN	Johannes Malka							
392	1965-01-30	5	1	1964	20	Werder Bremen	2	1.FC Köln	1				0.0	0.0	DRAW	Kurt Handwerker							
393	1965-01-30	5	1	1964	20	1860 München	3	Bor. Dortmund	7				4.0	4.0	DRAW	Horst Mathieu							
394	1965-01-30	5	1	1964	20	FC Schalke 04	14	1.FC Nürnberg	4				1.0	3.0	AWAY_WIN	Ewald Regely							
395	1965-01-30	5	1	1964	20	Meidericher SV	9	Hamburger SV	5				3.0	2.0	HOME_WIN	Edgar Deuschel							
396	1965-01-30	5	1	1964	20	Karlsruher SC	16	E. Frankfurt	6				3.0	1.0	HOME_WIN	Willi Thier							
397	1965-01-30	5	1	1964	20	B. Neunkirchen	12	E. Braunschweig	13				0.0	0.0	DRAW	Rudibert Jacobi							
398	1965-01-30	5	1	1964	20	Hertha BSC	15	VfB Stuttgart	10				0.0	0.0	DRAW	Karl Niemeyer							
399	1965-04-14	2	4	1964	20	Hannover 96	8	1.FC K'lautern	11				4.0	0.0	HOME_WIN	Alfons Betz							
400	1965-02-13	5	2	1964	21	Hamburger SV	5	Werder Bremen	2				0.0	4.0	AWAY_WIN	Hans-Joachim Weyland							
401	1965-02-13	5	2	1964	21	1.FC Köln	1	Meidericher SV	9				1.0	2.0	AWAY_WIN	Heinz Fischer							
402	1965-02-13	5	2	1964	21	Bor. Dortmund	6	FC Schalke 04	15				4.0	0.0	HOME_WIN	Kurt Tschenscher							
403	1965-02-13	5	2	1964	21	1.FC Nürnberg	3	1860 München	4				2.0	2.0	DRAW	Rudolf Kreitlein							
404	1965-02-13	5	2	1964	21	E. Braunschweig	13	Hannover 96	7				2.0	2.0	DRAW	Gerd Hennig							
405	1965-02-13	5	2	1964	21	E. Frankfurt	8	Hertha BSC	14				3.0	0.0	HOME_WIN	Günther Baumgärtl							
406	1965-02-13	5	2	1964	21	VfB Stuttgart	10	Karlsruher SC	16				1.0	2.0	AWAY_WIN	Franz Heumann							
407	1965-02-27	5	2	1964	21	1.FC K'lautern	12	B. Neunkirchen	11				2.0	0.0	HOME_WIN	Günter Sparing							
408	1965-02-20	5	2	1964	22	Werder Bremen	1	Hannover 96	7				3.0	0.0	HOME_WIN	Günther Baumgärtl							
409	1965-02-20	5	2	1964	22	E. Braunschweig	12	1.FC Köln	2				1.0	1.0	DRAW	Horst Mathieu							
410	1965-02-20	5	2	1964	22	1.FC K'lautern	10	Bor. Dortmund	5				1.0	3.0	AWAY_WIN	Kurt Handwerker							
411	1965-02-20	5	2	1964	22	1860 München	4	Hertha BSC	15				6.0	4.0	HOME_WIN	Johannes Malka							
412	1965-02-20	5	2	1964	22	Karlsruher SC	14	1.FC Nürnberg	3				1.0	1.0	DRAW	Fritz Seiler							
413	1965-02-20	5	2	1964	22	Meidericher SV	9	B. Neunkirchen	13				1.0	1.0	DRAW	Kurt Tschenscher							
414	1965-02-20	5	2	1964	22	E. Frankfurt	6	Hamburger SV	8				2.0	1.0	HOME_WIN	Helmut Fritz							
415	1965-02-20	5	2	1964	22	FC Schalke 04	16	VfB Stuttgart	11				3.0	1.0	HOME_WIN	Erwin Sturm							
416	1965-03-06	5	3	1964	23	B. Neunkirchen	13	Werder Bremen	1				1.0	1.0	DRAW	Franz Heumann							
417	1965-03-06	5	3	1964	23	1.FC Köln	3	E. Frankfurt	6				3.0	4.0	AWAY_WIN	Alfred Ott							
418	1965-03-06	5	3	1964	23	Bor. Dortmund	5	E. Braunschweig	12				5.0	4.0	HOME_WIN	Karl Riegg							
419	1965-03-06	5	3	1964	23	Hannover 96	8	1860 München	2				0.0	2.0	AWAY_WIN	Alois Wieser							
420	1965-03-06	5	3	1964	23	1.FC Nürnberg	4	1.FC K'lautern	10				1.0	0.0	HOME_WIN	Günther Baumgärtl							
